stream_index,source_ip,dest_ip,pkt_count,tcp_src_port,tcp_dest_port,tls_version,tls_max_client_tls_version,tls_server_name,tls_cipher_suites_length,tls_is_heartbeat_present,tls_is_record_limit_extension_present,tls_supported_group_length,tls_key_share_length,tls_selected_group,tls_handshake_ciphersuite,tls_key_share_group,tls_ec_points_format_length,tls_sig_hash_alg_length,tls_cert_length,tls_cert_size,tls_cert_begin,tls_cert_end,tls_handshake_extensions_length,tls_ja3_hash
318,192.168.64.11,108.156.36.216,10,38750,443,0x0304,0x304,images-eu.ssl-images-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
320,192.168.64.11,108.156.36.216,10,38754,443,0x0304,0x304,images-eu.ssl-images-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
319,192.168.64.11,108.156.36.216,10,38752,443,0x0304,0x304,images-eu.ssl-images-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
322,192.168.64.11,52.16.43.253,121,54220,443,0x0303,0x304,fls-eu.amazon.co.uk,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5182,2022-04-20 00:00:00 (UTC),2023-04-11 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
323,192.168.64.11,108.156.36.216,9,38760,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
324,192.168.64.11,108.156.36.216,10,38762,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
325,192.168.64.11,108.156.36.216,9,38764,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
327,192.168.64.11,108.156.36.216,9,38768,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
326,192.168.64.11,108.156.36.216,10,38766,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
328,192.168.64.11,108.156.36.216,10,38770,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
330,192.168.64.11,52.95.121.195,13,53480,443,0x0303,0x304,aax-eu.amazon.co.uk,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5188,2021-11-17 00:00:00 (UTC),2022-11-16 23:59:59 (UTC),21,579ccef312d18482fc42e2b822ca2430
329,192.168.64.11,52.95.121.195,14,53478,443,0x0303,0x304,aax-eu.amazon.co.uk,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5188,2021-11-17 00:00:00 (UTC),2022-11-16 23:59:59 (UTC),21,579ccef312d18482fc42e2b822ca2430
331,192.168.64.11,52.95.118.208,7,37360,443,0x0303,0x304,completion.amazon.co.uk,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5245,2022-05-09 00:00:00 (UTC),2023-05-04 23:59:59 (UTC),21,579ccef312d18482fc42e2b822ca2430
332,192.168.64.11,52.94.223.37,9,59884,443,0x0303,0x304,aax-eu.amazon-adsystem.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5273,2022-06-23 00:00:00 (UTC),2023-06-22 23:59:59 (UTC),21,579ccef312d18482fc42e2b822ca2430
333,192.168.64.11,52.94.218.5,8,48146,443,0x0303,0x304,unagi-eu.amazon.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5296,2022-03-25 00:00:00 (UTC),2023-03-15 23:59:59 (UTC),21,579ccef312d18482fc42e2b822ca2430
334,192.168.64.11,52.94.218.5,22,48148,443,0x0303,0x304,unagi.amazon.co.uk,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5296,2022-03-25 00:00:00 (UTC),2023-03-15 23:59:59 (UTC),21,579ccef312d18482fc42e2b822ca2430
335,192.168.64.11,151.101.61.52,16,51526,443,0x0303,0x304,www.vox.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2800,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38,579ccef312d18482fc42e2b822ca2430
336,192.168.64.11,151.101.60.124,10,39128,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2809,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38,579ccef312d18482fc42e2b822ca2430
337,192.168.64.11,151.101.60.124,17,39130,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2809,2022-07-09 09:11:00 (UTC),2022-07-16 09:11:00 (UTC),38,579ccef312d18482fc42e2b822ca2430
338,192.168.64.11,151.101.60.124,10,39132,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2809,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38,579ccef312d18482fc42e2b822ca2430
339,192.168.64.11,151.101.60.124,10,39134,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2809,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38,579ccef312d18482fc42e2b822ca2430
340,192.168.64.11,151.101.60.124,10,39136,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2809,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38,579ccef312d18482fc42e2b822ca2430
341,192.168.64.11,151.101.60.124,10,39138,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2809,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38,579ccef312d18482fc42e2b822ca2430
342,192.168.64.11,151.101.60.124,15,39140,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2809,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38,579ccef312d18482fc42e2b822ca2430
343,192.168.64.11,142.250.179.227,15,41132,443,0x0304,0x304,www.recaptcha.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
344,192.168.64.11,151.101.62.217,10,44790,443,0x0303,0x304,static.scroll.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,3,4008,2022-06-26 23:44:06 (UTC),2022-09-24 23:44:05 (UTC),38,579ccef312d18482fc42e2b822ca2430
345,192.168.64.11,142.250.200.35,9,52754,443,0x0304,0x304,www.gstatic.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
